t,dt,ax,ay,az,gx,gy,gz
1425.1752,0.01422,3.72897,0.31951,-11.69416,-0.139360,-0.049029,-0.023848
1425.1891,0.01394,3.82630,0.35297,-12.06278,-0.105386,-0.147620,-0.065550
1425.2030,0.01392,3.85716,0.53940,-12.39831,-0.085668,-0.226093,-0.075409
1425.2169,0.01385,4.14677,0.57526,-12.62988,-0.082737,-0.284449,-0.036905
1425.2307,0.01384,3.87140,0.30278,-13.12373,-0.067149,-0.432202,-0.037172
1425.2780,0.04728,-1.10183,-0.62222,-16.10101,-0.014522,-0.888652,-0.115112
1425.2959,0.01794,-4.22108,-0.32823,-17.21868,-0.253273,-0.060620,-0.128302
1425.3097,0.01379,-3.98606,0.09483,-15.70404,-0.371848,0.578090,-0.177198
1425.3233,0.01356,-2.94157,0.34341,-13.43800,-0.409020,0.911168,-0.243147
1425.3368,0.01350,-1.84959,0.16176,-11.30664,-0.422210,1.044533,-0.309230
1425.3507,0.01387,-0.60332,-0.27565,-9.82273,-0.358126,0.948873,-0.400626
1425.3645,0.01381,-0.27098,-1.07158,-8.44750,-0.297106,0.742897,-0.510942
1425.4118,0.04734,0.84473,-1.66434,-6.92578,-0.130034,0.024781,-0.372115
1425.4294,0.01761,1.00378,-1.03811,-6.68240,-0.095926,-0.218233,-0.351064
1425.4433,0.01390,1.21031,-0.66525,-6.48155,-0.052893,-0.382107,-0.351064
1425.4572,0.01385,1.12485,-0.22306,-6.14365,-0.066882,-0.545315,-0.334544
1425.4710,0.01381,1.02989,0.14024,-6.14365,-0.024115,-0.585152,-0.345735
1425.4848,0.01379,1.06550,0.75213,-6.33032,-0.016387,-0.529861,-0.356660
1425.4986,0.01383,0.87085,0.86686,-6.23344,-0.049562,-0.354662,-0.396496
1425.5460,0.04739,1.15571,0.75213,-6.22872,-0.351464,0.313626,-0.553443
1425.5636,0.01756,1.76816,0.55374,-6.79109,-0.409953,0.392899,-0.563435
1425.5775,0.01394,2.03166,0.49638,-6.82654,-0.466309,0.355861,-0.535856
1425.5913,0.01384,2.48507,0.44619,-7.06756,-0.455518,0.270459,-0.480832
1425.6052,0.01383,2.32839,0.41511,-7.64647,-0.423409,0.111914,-0.417413
1425.6190,0.01382,2.41860,0.47248,-8.14505,-0.369717,-0.046098,-0.370649
1425.6328,0.01378,2.41860,0.42228,-9.04060,-0.312960,-0.128035,-0.320155
1425.6802,0.04739,1.20793,0.52267,-11.76032,-0.290311,0.270593,-0.141625
1425.6973,0.01716,2.15035,0.78320,-11.53348,-0.259002,0.415149,-0.090730
1425.7109,0.01362,3.07853,1.09392,-11.10579,-0.210505,0.385704,-0.034507
1425.7245,0.01352,3.69573,1.18714,-11.44133,-0.166539,0.249809,0.042234
1425.7380,0.01357,4.21561,1.24212,-11.61382,-0.124305,0.073810,0.149485
1425.7520,0.01401,4.69513,1.68191,-12.21873,-0.069147,-0.044766,0.267395
1425.7660,0.01400,3.99721,1.24212,-12.06278,-0.057689,-0.121640,0.379975
1425.8141,0.04806,1.57351,1.46201,-13.31513,0.156413,-0.742364,0.407688
1425.8327,0.01860,-1.62408,1.00788,-14.77305,0.132698,-0.478433,0.478433
1425.8469,0.01421,-3.52316,1.07002,-15.19129,0.066882,0.033841,0.550511
1425.8605,0.01364,-3.73681,1.19192,-14.35245,-0.058622,0.475769,0.550112
1425.8741,0.01360,-2.86323,1.55045,-12.02024,-0.089398,0.699597,0.522666
1425.8877,0.01353,-1.26563,1.93049,-10.28350,-0.088199,0.705726,0.511608
1425.9013,0.01360,-0.23537,2.08107,-8.80194,-0.072078,0.578224,0.502415
1425.9514,0.05019,1.36223,0.47248,-7.36292,0.066083,-0.381841,0.557972
1425.9692,0.01780,0.81862,-0.65808,-7.51651,0.099657,-0.477234,0.628052
1425.9832,0.01397,0.49815,-1.21499,-7.54723,0.102322,-0.418213,0.649103
1425.9971,0.01385,0.33673,-1.49942,-7.01085,0.084335,-0.275256,0.748626
1426.0110,0.01392,0.45305,-1.45401,-6.52172,0.081138,-0.132165,0.804450
1426.0248,0.01387,0.72129,-1.15284,-6.24762,0.074077,-0.026646,0.825234
1426.0387,0.01388,0.95630,-0.97597,-5.93572,0.059954,0.037704,0.826300
1426.0861,0.04734,1.60674,0.08527,-5.64508,-0.067282,0.042101,0.602205
1426.1032,0.01709,2.06964,0.47726,-6.23344,-0.077807,-0.059288,0.479766
1426.1168,0.01361,2.09813,0.36970,-6.64459,-0.075942,-0.175466,0.403824
1426.1303,0.01355,2.22394,0.42467,-7.52596,-0.048496,-0.290711,0.332279
1426.1438,0.01352,2.53729,0.21912,-8.38607,-0.012257,-0.421410,0.279386
1426.1579,0.01401,2.39961,-0.00556,-9.41158,-0.000666,-0.521600,0.235819
1426.1721,0.01426,1.66134,-0.16809,-10.21733,-0.103787,-0.480432,0.208107
1426.2197,0.04755,2.30465,-0.48120,-11.67762,-0.176665,0.258202,0.065417
1426.2374,0.01775,3.09515,-0.18960,-11.38226,-0.136828,0.300703,-0.006129
1426.2514,0.01395,3.60315,-0.14419,-11.55711,-0.087000,0.215835,-0.078074
1426.2650,0.01360,3.52244,-0.21589,-12.15257,-0.075809,0.115378,-0.145888
1426.2786,0.01359,3.09990,-0.27804,-12.48574,-0.069147,0.077674,-0.189988
1426.2921,0.01350,3.12838,-1.00704,-12.64642,-0.138028,0.034907,-0.218366
1426.3056,0.01350,3.40375,-0.44296,-12.30616,-0.076475,-0.199714,-0.251274
1426.3524,0.04683,-2.65908,-0.87319,-15.90253,0.102721,-0.249675,-0.517737
1426.3710,0.01857,-4.60089,-0.85168,-15.95215,-0.131366,0.734237,-0.721580
1426.3850,0.01407,-3.55165,-0.64134,-13.93658,-0.292576,1.177897,-0.803384
1426.3989,0.01391,-2.31962,-0.94729,-12.36523,-0.364521,1.305133,-0.834161
1426.4127,0.01381,-1.07097,-0.88036,-10.86478,-0.342138,1.165507,-0.841089
1426.4266,0.01383,-0.55584,-1.42054,-9.60770,-0.276721,0.917697,-0.816441
1426.4404,0.01379,0.31774,-1.61176,-8.83502,-0.197582,0.578490,-0.777538
1426.4876,0.04724,0.29637,-0.28760,-7.43617,-0.067149,-0.262466,-0.639776
1426.5046,0.01703,0.70230,0.54896,-6.59261,-0.007194,-0.348799,-0.592346
1426.5182,0.01359,1.03227,1.16324,-6.33032,0.005995,-0.423142,-0.541452
1426.5317,0.01351,0.96105,1.35445,-5.76559,-0.002665,-0.457916,-0.482164
1426.5452,0.01349,1.04176,1.45006,-5.95462,-0.040236,-0.440596,-0.415282
1426.5591,0.01385,0.79488,1.33533,-5.64271,-0.068747,-0.373714,-0.354662
1426.5729,0.01380,0.76877,1.34011,-5.67579,-0.162675,-0.208240,-0.309763
1426.6202,0.04733,1.01565,0.88120,-5.89791,-0.277787,0.236619,-0.200513
1426.6378,0.01763,1.66371,0.77603,-6.41775,-0.260467,0.265663,-0.160943
1426.6517,0.01392,1.97706,0.47726,-6.87380,-0.261799,0.217034,-0.120708
1426.6656,0.01388,2.31178,0.13546,-7.40073,-0.264997,0.150818,-0.072345
1426.6797,0.01411,2.52780,-0.04141,-8.07416,-0.290311,0.068881,-0.029311
1426.6936,0.01389,2.32127,-0.24457,-8.93899,-0.338541,0.040369,0.013590
1426.7075,0.01387,2.40910,0.04464,-9.76838,-0.385305,0.050228,0.049695
1426.7550,0.04748,3.39425,0.61350,-11.68707,-0.348533,-0.008127,0.152816
1426.7726,0.01766,3.41325,0.72345,-12.15966,-0.259401,-0.127636,0.211038
1426.7866,0.01401,3.26369,0.81905,-12.51410,-0.192519,-0.191054,0.270193
1426.8012,0.01459,3.00732,0.76169,-13.10010,-0.148553,-0.176398,0.360923
1426.8152,0.01397,2.98120,0.68520,-12.88980,-0.130700,-0.080072,0.452320
1426.8290,0.01385,3.60790,1.02700,-12.33688,-0.091930,-0.191453,0.502282
1426.8429,0.01387,3.83579,1.25885,-12.96305,-0.018786,-0.531193,0.416881
1426.8903,0.04734,-2.81575,0.30278,-15.51737,-0.082470,-0.181727,0.374380
1426.9082,0.01792,-3.50892,-0.05814,-14.51549,-0.158678,0.456717,0.371582
1426.9253,0.01716,-2.44543,0.80949,-12.27780,-0.150685,0.707325,0.320021
1426.9390,0.01369,-1.03299,1.45484,-10.61194,-0.079672,0.603404,0.260201
1426.9526,0.01358,-0.20926,1.79425,-9.42575,-0.001599,0.391433,0.237418
1426.9662,0.01361,0.29400,1.94722,-8.70270,0.038904,0.229957,0.159611
1426.9797,0.01350,0.55037,1.77035,-8.53730,0.083669,0.069413,0.134430
1427.0270,0.04728,0.53613,-0.85168,-8.57746,0.072744,-0.214902,0.315625
1427.0449,0.01788,0.37234,-1.25801,-7.80715,0.034640,-0.162276,0.433934
1427.0586,0.01374,0.57174,-1.22933,-6.92578,0.026913,-0.136162,0.515472
1427.0726,0.01397,0.72604,-0.99987,-6.23817,0.020784,-0.034240,0.577957
1427.0865,0.01394,0.95393,-0.63417,-5.73250,0.022649,-0.010658,0.607801
1427.1004,0.01387,1.16758,-0.38560,-5.43478,0.015855,-0.001732,0.612198
1427.1143,0.01388,1.28390,0.02073,-5.17722,0.033974,-0.016920,0.603538
1427.1618,0.04750,1.66846,0.40316,-6.02787,-0.087533,-0.113380,0.493355
1427.1798,0.01805,1.95095,0.24780,-6.85726,-0.063818,-0.186391,0.453786
1427.1939,0.01403,2.21207,0.31712,-7.59921,-0.015988,-0.285914,0.426473
1427.2078,0.01394,2.41385,0.21195,-8.38607,0.041302,-0.395963,0.397695
1427.2217,0.01393,2.38537,0.15219,-9.22491,0.065816,-0.462312,0.409020
1427.2356,0.01390,2.18359,-0.08921,-10.41818,0.047963,-0.450322,0.336942
1427.2495,0.01389,2.00792,-0.00078,-11.47914,-0.014922,-0.333611,0.291776
1427.2968,0.04728,2.85302,0.08288,-11.89265,-0.174266,0.198515,0.099524
1427.3139,0.01711,3.33016,-0.11312,-11.68707,-0.166672,0.132432,0.028778
1427.3275,0.01358,3.45597,-0.22545,-12.03442,-0.151484,0.024515,-0.009726
1427.3410,0.01350,3.18773,-0.54813,-12.42194,-0.147087,-0.071678,-0.033974
1427.3545,0.01351,3.08328,-0.83495,-12.67005,-0.144956,-0.132565,-0.037438
1427.3684,0.01389,2.97171,-1.14806,-12.76929,-0.109383,-0.206109,-0.065683
1427.3822,0.01384,2.78180,-1.42054,-12.84727,0.003331,-0.445925,-0.108051
1427.4296,0.04734,-3.82227,-1.27235,-15.33070,0.048629,0.041701,-0.316158
1427.4481,0.01854,-4.22108,-1.06441,-14.26975,-0.136296,0.757153,-0.506012
1427.4622,0.01413,-3.14809,-0.97836,-12.55899,-0.226626,1.054525,-0.625121
1427.4758,0.01358,-2.02526,-0.87797,-10.88132,-0.247544,1.075709,-0.701196
1427.4893,0.01354,-0.97364,-1.17913,-9.39031,-0.245145,0.939547,-0.766746
1427.5029,0.01351,-0.02647,-1.39186,-8.46641,-0.225560,0.702795,-0.792859
1427.5164,0.01352,0.47916,-1.61654,-7.76226,-0.212104,0.428472,-0.793392
1427.5633,0.04690,0.91120,-0.62700,-7.07228,-0.147620,-0.265796,-0.664957
1427.5809,0.01765,0.91120,0.01834,-7.18334,-0.109516,-0.357992,-0.626054
1427.5949,0.01393,0.86135,0.56809,-7.11009,-0.102322,-0.389302,-0.605270
1427.6087,0.01381,0.87797,0.85252,-7.12427,-0.043034,-0.361989,-0.598874
1427.6225,0.01382,0.87797,1.01266,-6.96122,-0.041168,-0.274856,-0.595144
1427.6363,0.01378,0.91357,1.26363,-6.77455,-0.067681,-0.129767,-0.604337
1427.6501,0.01382,0.95393,1.40704,-6.89270,-0.088466,0.044233,-0.624721
1427.6973,0.04723,1.66609,0.92661,-6.37758,-0.167871,0.486028,-0.647904
1427.7144,0.01708,2.01267,0.77842,-6.71548,-0.184925,0.491757,-0.564501
1427.7280,0.01355,2.22632,0.61589,-6.93287,-0.184658,0.414749,-0.500017
1427.7415,0.01358,2.74382,0.48204,-7.26604,-0.181194,0.292709,-0.415815
1427.7551,0.01356,3.08328,0.30756,-7.73626,-0.178130,0.130433,-0.317623
1427.7686,0.01354,2.92186,0.09244,-8.30809,-0.179995,0.013723,-0.223962
1427.7825,0.01392,2.64412,-0.10594,-9.49664,-0.215835,-0.015588,-0.128701
1427.8306,0.04806,2.49456,0.38882,-11.61618,-0.344936,0.216634,0.085268
1427.8483,0.01769,3.17823,0.69955,-11.48622,-0.326017,0.197315,0.129634
1427.8622,0.01393,3.57467,0.86208,-11.82412,-0.265930,0.079806,0.182527
1427.8763,0.01403,3.62927,0.76647,-12.35814,-0.190521,-0.048096,0.246345
1427.8903,0.01399,3.40850,0.74018,-12.41249,-0.126570,-0.142691,0.317357
1427.9041,0.01387,3.55330,0.69237,-12.71731,-0.053692,-0.272724,0.356793
1427.9210,0.01683,3.55568,0.72345,-13.06938,0.048763,-0.564501,0.367718
1427.9686,0.04762,-1.49589,0.22868,-14.74942,0.081005,-0.345069,0.506012
1427.9871,0.01856,-2.75166,0.35058,-14.36190,-0.048896,0.199047,0.515072
1428.0014,0.01423,-2.49054,1.00788,-12.81182,-0.074743,0.441662,0.467242
1428.0154,0.01402,-1.99440,1.51938,-11.22158,-0.087533,0.527995,0.442994
1428.0293,0.01391,-0.90005,1.86595,-10.08501,-0.085002,0.475369,0.346268
1428.0432,0.01387,-0.57009,2.06673,-8.72869,-0.101256,0.402492,0.298172
1428.0570,0.01386,0.13495,1.98546,-7.76226,-0.144689,0.286847,0.272724
1428.1043,0.04730,1.22692,-0.20155,-6.55716,-0.124704,-0.235420,0.490291
1428.1215,0.01716,1.18657,-0.71066,-6.23817,-0.047697,-0.268328,0.601939
1428.1351,0.01365,1.07500,-0.84690,-5.93572,0.028911,-0.257669,0.671352
1428.1487,0.01359,1.14859,-0.87797,-5.75377,0.101389,-0.221031,0.708923
1428.1623,0.01356,1.39784,-0.77997,-5.64035,0.146821,-0.182793,0.728642
1428.1758,0.01352,1.31476,-0.59593,-5.60963,0.152417,-0.121507,0.718916
1428.1897,0.01393,1.47143,-0.67481,-5.44895,0.125104,-0.054358,0.688139
1428.2372,0.04750,2.12424,-0.19199,-6.47919,-0.046764,-0.013856,0.422210
1428.2549,0.01770,2.34738,-0.17526,-7.35347,-0.073410,-0.120574,0.321753
1428.2689,0.01393,2.45658,-0.32823,-8.27028,-0.072744,-0.255804,0.267662
1428.2827,0.01389,2.34026,-0.28521,-9.33124,-0.073011,-0.362123,0.219032
1428.2966,0.01383,2.18834,-0.54096,-10.36384,-0.091530,-0.404490,0.180262
1428.3104,0.01383,1.72543,-0.38082,-11.32082,-0.117510,-0.310562,0.170270
1428.3242,0.01378,1.49517,-0.38560,-12.07932,-0.164008,-0.165473,0.105119
1428.3715,0.04733,3.42511,0.01356,-11.71306,-0.088066,0.133631,0.035573
1428.3892,0.01764,3.60315,-0.11312,-12.03442,-0.016387,-0.009593,-0.008127
1428.4031,0.01390,3.42986,-0.44296,-12.45739,-0.033974,-0.114179,-0.033841
1428.4169,0.01380,3.29930,-0.59354,-12.86853,-0.013856,-0.214369,-0.057289
1428.4309,0.01409,3.46072,-0.76802,-12.90162,0.011858,-0.380109,-0.119908
1428.4448,0.01387,3.08803,-0.92817,-13.17099,0.073943,-0.733704,-0.207574
1428.4587,0.01385,1.45956,-1.07636,-13.93894,0.063685,-0.836692,-0.283250
1428.5061,0.04743,-3.81040,-1.16718,-15.13694,-0.422343,0.613397,-0.583553
1428.5245,0.01836,-2.49054,-0.98075,-12.49519,-0.483096,0.886121,-0.631783
1428.5386,0.01412,-1.34159,-0.93773,-10.79389,-0.432469,0.885055,-0.637112
1428.5524,0.01386,-0.56771,-1.22455,-9.41158,-0.333078,0.802185,-0.611132
1428.5663,0.01385,0.11121,-1.61415,-8.24429,-0.222363,0.674550,-0.558905
1428.5801,0.01382,0.73554,-1.82448,-7.51887,-0.123505,0.478433,-0.511874
1428.5939,0.01383,1.17707,-1.72649,-6.93760,-0.043167,0.253939,-0.472704
1428.6410,0.04709,1.08924,-0.14897,-6.39176,0.045698,-0.304700,-0.452587
1428.6581,0.01708,0.96343,0.30278,-6.41303,0.029577,-0.373847,-0.467508
1428.6717,0.01359,0.79726,0.50355,-6.32324,0.002665,-0.349199,-0.444060
1428.6853,0.01356,0.59073,0.66608,-6.41539,-0.033441,-0.265263,-0.493622
1428.6988,0.01351,0.51002,0.59199,-6.05623,-0.065017,-0.156147,-0.506279
1428.7127,0.01392,0.76402,0.57287,-6.11766,-0.103787,-0.056757,-0.507211
1428.7265,0.01383,1.11060,0.54657,-6.13893,-0.137894,0.033175,-0.504280
1428.7739,0.04741,1.97944,-0.02229,-6.63278,-0.159478,0.036239,-0.445658
1428.7917,0.01781,2.25955,-0.23262,-7.34166,-0.145089,-0.065683,-0.399694
1428.8065,0.01481,2.40910,-0.52184,-8.14505,-0.128302,-0.166539,-0.358925
1428.8205,0.01399,2.41860,-0.77041,-8.92954,-0.144956,-0.195184,-0.303234
1428.8345,0.01394,2.30465,-0.98792,-9.78019,-0.168271,-0.162409,-0.244879
1428.8484,0.01390,2.23344,-0.92339,-10.62848,-0.198781,-0.071412,-0.194784
1428.8623,0.01389,1.94145,-0.92100,-11.38462,-0.254738,0.068614,-0.176132
1428.9097,0.04746,3.22571,0.38404,-11.89974,-0.417946,0.506279,-0.116444
1428.9303,0.02059,3.51770,0.53223,-12.29907,-0.417680,0.441928,-0.051694
1428.9443,0.01402,3.54143,0.68998,-12.51410,-0.377444,0.266862,0.015322
1428.9583,0.01393,3.62214,0.51550,-12.89925,-0.322953,0.076741,0.035306
1428.9721,0.01385,3.85241,0.44619,-12.96778,-0.229158,-0.295507,0.082337
1428.9860,0.01389,3.06429,0.29800,-12.92288,-0.163608,-0.594345,0.094727
1428.9998,0.01384,1.44769,-0.03185,-13.31040,-0.110182,-0.772475,0.148953
1429.0469,0.04702,-2.89409,1.36641,-13.07175,-0.083536,0.075009,0.323352
1429.0646,0.01777,-1.54337,1.94483,-11.22158,0.029711,0.223162,0.276988
1429.0785,0.01384,-0.61994,2.17668,-10.13227,0.106851,0.143090,0.243413
1429.0921,0.01360,-0.19502,1.97829,-9.33124,0.146155,0.062086,0.226893
1429.1056,0.01358,0.17056,1.51699,-8.95790,0.116577,0.024115,0.230090
1429.1196,0.01395,0.52426,0.95051,-8.84211,0.077008,-0.053426,0.255138
1429.1335,0.01388,0.47679,0.14263,-8.83975,0.035306,-0.133631,0.294041
1429.1809,0.04743,0.22041,-1.03333,-7.89694,-0.063018,-0.045565,0.496153
1429.1986,0.01770,0.68806,-0.79432,-6.86198,-0.071545,-0.003198,0.544116
1429.2125,0.01390,0.91832,-0.40950,-6.25471,-0.069280,-0.020651,0.562769
1429.2264,0.01392,1.12010,-0.15614,-5.68761,-0.082204,-0.025181,0.554508
1429.2403,0.01386,0.98716,0.15458,-5.46313,-0.108317,-0.008926,0.531593
1429.2542,0.01387,1.00853,0.31473,-5.27173,-0.148153,0.059288,0.492289
1429.2680,0.01383,0.98479,0.41989,-5.15359,-0.182127,0.146554,0.439130
1429.3155,0.04747,2.21445,0.12590,-6.04205,-0.138960,0.068614,0.262332
1429.3331,0.01761,2.51118,0.01356,-7.09827,-0.044632,-0.128568,0.208374
1429.3470,0.01391,2.59664,-0.09160,-8.09307,-0.003331,-0.264064,0.162942
1429.3608,0.01383,2.38537,-0.10355,-9.37613,-0.005862,-0.301769,0.114312
1429.3746,0.01383,2.28092,0.03986,-10.27641,-0.050628,-0.304300,0.066482
1429.3884,0.01379,2.13374,0.19522,-11.43424,-0.105786,-0.138028,0.035440
1429.4022,0.01381,2.03166,0.46770,-11.94699,-0.205975,0.005462,0.007994
1429.4497,0.04752,3.34915,0.84057,-12.51882,-0.209573,0.257136,-0.103121
1429.4669,0.01715,3.24233,0.67086,-12.75984,-0.125371,0.198381,-0.179862
1429.4805,0.01358,3.14737,0.29561,-12.65823,-0.087133,0.166139,-0.175599
1429.4940,0.01355,3.36102,-0.20633,-12.56372,-0.085401,0.086467,-0.124704
1429.5075,0.01350,4.08505,-0.39516,-12.18329,-0.067415,-0.172534,-0.101389
1429.5215,0.01394,4.13490,-0.27565,-12.20455,0.057956,-0.662292,-0.029977
1429.5353,0.01382,2.62750,-0.50032,-12.84491,0.077274,-0.919029,0.006662
1429.5826,0.04735,-4.74333,-0.33062,-15.29289,-0.286580,0.353596,-0.276855
1429.6038,0.02117,-2.91783,-0.17048,-12.23291,-0.434600,0.835893,-0.375446
1429.6180,0.01419,-1.46978,-0.40233,-10.30476,-0.463511,0.844020,-0.462046
1429.6316,0.01360,-0.30421,-0.76324,-9.28398,-0.433534,0.689472,-0.470173
1429.6451,0.01354,0.49578,-1.15762,-8.34826,-0.412084,0.469907,-0.453652
1429.6587,0.01355,1.04651,-1.25801,-7.88985,-0.386504,0.218499,-0.413949
1429.6722,0.01350,1.19369,-1.14089,-7.59449,-0.341338,-0.022916,-0.371182
1429.7192,0.04706,0.82812,0.55613,-7.15026,-0.117643,-0.397162,-0.301636
1429.7359,0.01666,0.78539,1.11066,-7.01794,-0.045698,-0.380642,-0.282850
1429.7499,0.01400,0.72841,1.19909,-7.05338,-0.019851,-0.308297,-0.267129
1429.7638,0.01387,0.60023,1.14651,-6.90215,-0.021983,-0.209839,-0.229291
1429.7777,0.01389,0.57649,1.19192,-6.62096,-0.066482,-0.078074,-0.186790
1429.7916,0.01389,1.02040,0.85013,-6.35632,-0.127236,0.079273,-0.148686
1429.8061,0.01458,0.40320,1.27558,-6.08931,-0.203178,0.246877,-0.118176
1429.8534,0.04730,1.88686,0.81666,-6.34450,-0.253139,0.200113,-0.043700
1429.8697,0.01624,2.29991,0.38404,-7.07701,-0.319355,0.039836,-0.015322
1429.8833,0.01364,2.36400,0.16415,-7.64411,-0.406755,-0.078606,0.009326
1429.8968,0.01352,2.26905,0.01117,-8.54675,-0.500150,-0.162142,0.046098
1429.9104,0.01356,2.39723,-0.20633,-9.09022,-0.571695,-0.215568,0.080472
1429.9272,0.01675,1.67558,0.15937,-10.01176,-0.584619,-0.137361,0.110182
1429.9412,0.01406,1.69457,0.37687,-10.91676,-0.544250,-0.012391,0.130833
1429.9887,0.04748,3.21859,1.31860,-11.57838,-0.253806,0.313493,0.209306
1430.0056,0.01689,3.66013,1.32338,-11.76741,-0.123639,0.199714,0.278720
1430.0196,0.01402,3.84291,1.24451,-12.20928,-0.046098,0.010925,0.352930
1430.0335,0.01393,3.73846,1.21104,-12.47865,-0.000533,-0.163075,0.422876
1430.0474,0.01385,3.93549,1.62454,-12.67477,0.075542,-0.443260,0.390900
1430.0613,0.01389,3.25420,1.33055,-13.40019,0.073544,-0.868401,0.376778
1430.0751,0.01386,1.54027,1.02222,-13.77590,0.053825,-1.022283,0.403691
1430.1226,0.04745,-4.14037,1.61259,-14.43279,-0.196383,0.146688,0.556773
1430.1401,0.01753,-2.60211,2.36550,-11.64690,-0.147087,0.567165,0.519735
1430.1544,0.01426,-1.29886,2.69295,-10.07320,-0.089798,0.614462,0.474303
1430.1683,0.01391,-0.24012,2.88178,-8.76414,-0.056090,0.520268,0.438864
1430.1822,0.01391,0.40082,2.92958,-8.10252,-0.051694,0.362522,0.418080
1430.1960,0.01381,0.55987,2.59257,-7.90639,-0.083403,0.190121,0.421277
1430.2099,0.01387,0.71892,2.11931,-8.06944,-0.112580,-0.010658,0.445126
1430.2569,0.04701,0.04237,-0.10833,-8.45223,-0.130167,-0.312161,0.618992
1430.2731,0.01616,0.14445,-0.11551,-7.73863,-0.099790,-0.259135,0.675882
1430.2867,0.01366,0.33673,-0.11312,-6.96595,-0.016654,-0.198648,0.702129
1430.3002,0.01351,0.61684,0.03986,-6.31615,0.031709,-0.119508,0.720914
1430.3137,0.01350,0.89933,-0.15375,-5.74432,0.045565,-0.040369,0.706659
1430.3276,0.01387,1.07737,-0.18960,-5.37334,0.026913,0.066349,0.681345
1430.3414,0.01384,0.89933,-0.38321,-5.36153,-0.005462,0.127236,0.681211
1430.3888,0.04735,2.05303,-0.47881,-5.81284,-0.014789,0.132965,0.441129
1430.4054,0.01659,2.57053,-0.36647,-6.39649,0.046098,-0.075009,0.291910
1430.4194,0.01397,2.55154,-0.13463,-7.53778,0.098191,-0.233155,0.186790
1430.4335,0.01414,2.53967,-0.01034,-8.53493,0.129101,-0.347600,0.095793
1430.4474,0.01388,2.27617,-0.02946,-9.51318,0.112181,-0.400227,0.017320
1430.4612,0.01385,2.00317,0.09483,-10.86241,0.048629,-0.405156,-0.039170
1430.4751,0.01383,1.54027,0.18088,-11.87138,-0.061819,-0.288312,-0.088332
1430.5225,0.04740,2.47082,0.73540,-12.37941,-0.364121,0.169470,-0.225028
1430.5390,0.01655,2.87913,1.09631,-12.29671,-0.356926,0.169470,-0.249542
1430.5529,0.01390,3.09515,0.89793,-12.48102,-0.299504,0.122306,-0.317757
1430.5668,0.01386,3.12126,1.39031,-12.26126,-0.221830,0.093928,-0.329614
1430.5806,0.01380,2.77705,0.77842,-12.28726,-0.157080,0.027312,-0.358658
1430.5944,0.01388,3.44885,0.70672,-12.29198,-0.000533,-0.243147,-0.370916
1430.6082,0.01378,2.81266,0.32668,-12.45502,0.170003,-0.662692,-0.387037
1430.6554,0.04721,-3.81277,0.00400,-14.70925,-0.052760,-0.047697,-0.481631
1430.6736,0.01813,-4.02879,-0.29716,-12.99377,-0.392366,0.494688,-0.512141
1430.6874,0.01378,-3.08163,-0.00078,-11.60437,-0.541985,0.668688,-0.525331
1430.7009,0.01355,-1.91131,-0.17048,-9.85108,-0.585285,0.651368,-0.519202
1430.7144,0.01354,-0.74100,-0.30672,-8.81139,-0.526930,0.507611,-0.487893
1430.7283,0.01386,0.07323,-0.47881,-7.96547,-0.406489,0.232089,-0.453519
1430.7422,0.01391,0.49815,-0.41906,-7.83787,-0.296306,-0.109383,-0.434201
1430.7897,0.04746,0.01626,0.67325,-7.62521,-0.084202,-0.611931,-0.442727
1430.8066,0.01692,-0.02885,0.85013,-7.23296,-0.098458,-0.421410,-0.463112
1430.8206,0.01400,0.18480,1.00788,-6.99903,-0.110449,-0.238750,-0.470306
